id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
98237936@OBS,https://observation.org/observation/98237936,OBS.98237936,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,male,23.9064,52.7988,WGS84,,5,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/23/2015,12:21,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98237936,Stichting Natuurinformatie,CC BY-NC 4.0,2/23/2015
98237935@OBS,https://observation.org/observation/98237935,OBS.98237935,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,male,23.7616,52.7876,WGS84,,30,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/23/2015,10:55,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98237935,Stichting Natuurinformatie,CC BY-NC 4.0,2/23/2015
98220189@OBS,https://observation.org/observation/98220189,OBS.98220189,HumanObservation,Observations,Papilio machaon,species,Animalia,SWALLOWTAILS_PAPILIONIDAE,Animalia|SWALLOWTAILS_PAPILIONIDAE,Swallowtail,,1,imago,undetermined,22.60076523,53.63515423,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,5/10/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98220189,Stichting Natuurinformatie,CC BY-NC 4.0,2/24/2015
98220085@OBS,https://observation.org/observation/98220085,OBS.98220085,HumanObservation,Observations,Hemaris tityus,species,Animalia,Sphingidae,Animalia|Sphingidae,Narrow-bordered Bee Hawk-moth,,1,imago,undetermined,22.60076523,53.63515423,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,5/10/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98220085,Stichting Natuurinformatie,CC BY-NC 4.0,4/24/2020
98202686@OBS,https://observation.org/observation/98202686,OBS.98202686,HumanObservation,Observations,Lacerta agilis,species,Animalia,Lacertidae,Animalia|Lacertidae,Sand Lizard,,1,adult,undetermined,22.8,53.65,WGS84,,5000,Europe,Poland,PL,,Poland - Podlaskie,,,,5/8/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202686,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202569@OBS,https://observation.org/observation/98202569,OBS.98202569,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,1,adult,undetermined,23.86729722,52.76095685,WGS84,,999,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/7/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202569,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
98202411@OBS,https://observation.org/observation/98202411,OBS.98202411,HumanObservation,Observations,Picus canus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Grey-headed Woodpecker,,1,adult,undetermined,23.85,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/6/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202411,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202387@OBS,https://observation.org/observation/98202387,OBS.98202387,HumanObservation,Observations,Sciurus vulgaris,species,Animalia,SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Animalia|SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE,Eurasian Red Squirrel,,1,unknown,undetermined,23.84842962,52.70556626,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202387,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202382@OBS,https://observation.org/observation/98202382,OBS.98202382,HumanObservation,Observations,Vipera berus,species,Animalia,Viperidae,Animalia|Viperidae,Northern Viper,,1,adult,undetermined,23.8,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202382,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2017
98202379@OBS,https://observation.org/observation/98202379,OBS.98202379,HumanObservation,Observations,Natrix natrix,species,Animalia,Colubridae,Animalia|Colubridae,European Grass Snake,,1,adult,undetermined,23.8,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202379,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202378@OBS,https://observation.org/observation/98202378,OBS.98202378,HumanObservation,Observations,Rana temporaria,species,Animalia,Ranidae,Animalia|Ranidae,Common Frog,,1,adult,undetermined,23.84842962,52.70556626,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202378,Stichting Natuurinformatie,CC BY-NC 4.0,9/13/2018
98202368@OBS,https://observation.org/observation/98202368,OBS.98202368,HumanObservation,Observations,Pelophylax lessonae,species,Animalia,Ranidae,Animalia|Ranidae,Pool Frog,,1,adult,undetermined,23.84842962,52.70556626,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202368,Stichting Natuurinformatie,CC BY-NC 4.0,6/29/2018
98202365@OBS,https://observation.org/observation/98202365,OBS.98202365,HumanObservation,Observations,Triturus cristatus,species,Animalia,Salamandridae,Animalia|Salamandridae,Northern Crested Newt,,1,juvenile,undetermined,23.8,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a - Palace Park,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202365,Stichting Natuurinformatie,CC BY-NC 4.0,7/24/2017
98202348@OBS,https://observation.org/observation/98202348,OBS.98202348,HumanObservation,Observations,Saxicola rubetra,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Whinchat,,1,adult,undetermined,23.8893199,52.71674038,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202348,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202335@OBS,https://observation.org/observation/98202335,OBS.98202335,HumanObservation,Observations,Dendrocoptes medius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Middle Spotted Woodpecker,,1,adult,undetermined,23.89137983,52.73171163,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202335,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202332@OBS,https://observation.org/observation/98202332,OBS.98202332,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,adult,undetermined,23.89137983,52.73171163,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202332,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202326@OBS,https://observation.org/observation/98202326,OBS.98202326,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,1,adult,undetermined,23.89137983,52.73171163,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202326,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202309@OBS,https://observation.org/observation/98202309,OBS.98202309,HumanObservation,Observations,Hirundo rustica,species,Animalia,SWALLOWS_HIRUNDINIDAE,Animalia|SWALLOWS_HIRUNDINIDAE,Barn Swallow,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202309,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202301@OBS,https://observation.org/observation/98202301,OBS.98202301,HumanObservation,Observations,Motacilla alba,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,White Wagtail,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202301,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202287@OBS,https://observation.org/observation/98202287,OBS.98202287,HumanObservation,Observations,Jynx torquilla,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Wryneck,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202287,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202285@OBS,https://observation.org/observation/98202285,OBS.98202285,HumanObservation,Observations,Parus major,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Great Tit,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/5/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202285,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202260@OBS,https://observation.org/observation/98202260,OBS.98202260,HumanObservation,Observations,Turdus philomelos,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Song Thrush,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202260,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202255@OBS,https://observation.org/observation/98202255,OBS.98202255,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202255,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202243@OBS,https://observation.org/observation/98202243,OBS.98202243,HumanObservation,Observations,Luscinia luscinia,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Thrush Nightingale,,1,adult,undetermined,23.86682689,52.70561745,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202243,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202230@OBS,https://observation.org/observation/98202230,OBS.98202230,HumanObservation,Observations,Helix pomatia,species,Animalia,Helicidae,Animalia|Helicidae,Escargot,,1,adult,undetermined,23.85996044,52.71196169,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202230,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98202224@OBS,https://observation.org/observation/98202224,OBS.98202224,HumanObservation,Observations,Hyla arborea,species,Animalia,Hylidae,Animalia|Hylidae,Common Tree Frog,,10,adult,undetermined,23.85,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2008,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98202224,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
98167784@OBS,https://observation.org/observation/98167784,OBS.98167784,HumanObservation,Observations,Picoides tridactylus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Three-toed Woodpecker,,1,adult,male,23.74692453,52.72835063,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/20/2015,13:30,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98167784,Stichting Natuurinformatie,CC BY-NC 4.0,2/20/2015
98160017@OBS,https://observation.org/observation/98160017,OBS.98160017,HumanObservation,Observations,Pyrrhula pyrrhula,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Bullfinch,,15,unknown,undetermined,22.79749632,53.10482669,WGS84,,10,Europe,Poland,PL,,Poland - Narwianski NP,,,,2/19/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98160017,Stichting Natuurinformatie,CC BY-NC 4.0,2/20/2015
98085238@OBS,https://observation.org/observation/98085238,OBS.98085238,HumanObservation,Observations,Sturnus vulgaris,species,Animalia,STARLINGS_STURNIDAE,Animalia|STARLINGS_STURNIDAE,Common Starling,,1,unknown,undetermined,22.58448097,53.47962636,WGS84,,999,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98085238,Stichting Natuurinformatie,CC BY-NC 4.0,5/12/2018
98085237@OBS,https://observation.org/observation/98085237,OBS.98085237,HumanObservation,Observations,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,,1,unknown,undetermined,22.58448097,53.47962636,WGS84,,999,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98085237,Stichting Natuurinformatie,CC BY-NC 4.0,5/12/2018
98085140@OBS,https://observation.org/observation/98085140,OBS.98085140,HumanObservation,Observations,Cygnus olor,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mute Swan,,1,unknown,undetermined,22.58448097,53.47962636,WGS84,,999,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98085140,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
98082702@OBS,https://observation.org/observation/98082702,OBS.98082702,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,1,unknown,undetermined,22.91666865,53.03145431,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98082702,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
98081864@OBS,https://observation.org/observation/98081864,OBS.98081864,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,,10,unknown,undetermined,22.8993845,53.01560082,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98081864,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
98081855@OBS,https://observation.org/observation/98081855,OBS.98081855,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,15,unknown,undetermined,22.91682243,53.0221391,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/18/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.98081855,Stichting Natuurinformatie,CC BY-NC 4.0,2/20/2015
97955559@OBS,https://observation.org/observation/97955559,OBS.97955559,HumanObservation,Observations,Coloeus monedula,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Western Jackdaw,,1,unknown,undetermined,19.20161065,50.02799313,WGS84,,25,Europe,Poland,PL,,Poland - Ma?opolskie,,,,2/13/2015,11:57,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97955559,Stichting Natuurinformatie,CC BY-NC 4.0,8/11/2017
97934573@OBS,https://observation.org/observation/97934573,OBS.97934573,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,22.56168544,53.36683897,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97934573,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97926903@OBS,https://observation.org/observation/97926903,OBS.97926903,HumanObservation,Observations,Remiz pendulinus,species,Animalia,PENDULINE_TITS_REMIZIDAE,Animalia|PENDULINE_TITS_REMIZIDAE,Eurasian Penduline Tit,,2,unknown,undetermined,22.6,53.45,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926903,Stichting Natuurinformatie,CC BY-NC 4.0,5/26/2015
97926874@OBS,https://observation.org/observation/97926874,OBS.97926874,HumanObservation,Observations,Poecile montanus,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Willow Tit,,1,unknown,undetermined,22.54443213,53.36673774,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Budy Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926874,Stichting Natuurinformatie,CC BY-NC 4.0,12/12/2015
97926868@OBS,https://observation.org/observation/97926868,OBS.97926868,HumanObservation,Observations,Poecile palustris,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Marsh Tit,,1,unknown,undetermined,23.82280849,52.69026149,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/2/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926868,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97926859@OBS,https://observation.org/observation/97926859,OBS.97926859,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,30,unknown,undetermined,22.59321582,53.36922826,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926859,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97926852@OBS,https://observation.org/observation/97926852,OBS.97926852,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,50,unknown,undetermined,22.59321582,53.36922826,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926852,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97926534@OBS,https://observation.org/observation/97926534,OBS.97926534,HumanObservation,Observations,Coccothraustes coccothraustes,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Hawfinch,,1,unknown,undetermined,23.59537862,52.73734382,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/2/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926534,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97926502@OBS,https://observation.org/observation/97926502,OBS.97926502,HumanObservation,Observations,Aegithalos caudatus caudatus,subspecies,Animalia,LONGTAILED_TITS_AEGITHALIDAE,Animalia|LONGTAILED_TITS_AEGITHALIDAE,White-headed Long-tailed Tit,,15,unknown,undetermined,23.82262275,52.69001417,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/2/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97926502,Stichting Natuurinformatie,CC BY-NC 4.0,10/6/2015
97921582@OBS,https://observation.org/observation/97921582,OBS.97921582,HumanObservation,Observations,Sus scrofa,species,Animalia,PIGS_SUIDAE,Animalia|PIGS_SUIDAE,Wild Boar,,1,unknown,undetermined,22.56031215,53.36632682,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921582,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921573@OBS,https://observation.org/observation/97921573,OBS.97921573,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,22.56168544,53.36683897,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921573,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97921435@OBS,https://observation.org/observation/97921435,OBS.97921435,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,22.35,53.15,WGS84,,5000,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921435,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921425@OBS,https://observation.org/observation/97921425,OBS.97921425,HumanObservation,Observations,Mustela vison,synonym,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Mink,,1,unknown,undetermined,22.40045115,53.169646,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921425,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921423@OBS,https://observation.org/observation/97921423,OBS.97921423,HumanObservation,Observations,Lutra lutra,species,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Eurasian Otter,,2,unknown,undetermined,22.4,53.15,WGS84,,5000,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921423,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921403@OBS,https://observation.org/observation/97921403,OBS.97921403,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,undetermined,22.58348644,53.38854828,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921403,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921382@OBS,https://observation.org/observation/97921382,OBS.97921382,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921382,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97921380@OBS,https://observation.org/observation/97921380,OBS.97921380,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,4,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921380,Stichting Natuurinformatie,CC BY-NC 4.0,2/12/2015
97921370@OBS,https://observation.org/observation/97921370,OBS.97921370,HumanObservation,Observations,Buteo lagopus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Rough-legged Buzzard,,7,unknown,undetermined,22.6371038,53.48334379,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97921370,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97889270@OBS,https://observation.org/observation/97889270,OBS.97889270,HumanObservation,Observations,Corvus corax,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Northern Raven,,2,unknown,undetermined,23.84537458,52.74543077,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97889270,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97889269@OBS,https://observation.org/observation/97889269,OBS.97889269,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,1,adult,undetermined,23.84537458,52.74543077,WGS84,,1000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97889269,Stichting Natuurinformatie,CC BY-NC 4.0,2/11/2015
97889004@OBS,https://observation.org/observation/97889004,OBS.97889004,HumanObservation,Observations,Buteo lagopus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Rough-legged Buzzard,,7,unknown,undetermined,22.6371038,53.48334379,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97889004,Stichting Natuurinformatie,CC BY-NC 4.0,2/17/2015
97888992@OBS,https://observation.org/observation/97888992,OBS.97888992,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,4,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97888992,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97888989@OBS,https://observation.org/observation/97888989,OBS.97888989,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97888989,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
